Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1990","1990","kg/ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1991","1991","kg/ha","3646","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1992","1992","kg/ha","1776.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1993","1993","kg/ha","7026.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1994","1994","kg/ha","1561.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1995","1995","kg/ha","3160","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1996","1996","kg/ha","3961","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1997","1997","kg/ha","9520","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1998","1998","kg/ha","3448.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","1999","1999","kg/ha","7106.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2000","2000","kg/ha","6731.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2001","2001","kg/ha","2365","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2002","2002","kg/ha","3584.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2003","2003","kg/ha","1144","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2004","2004","kg/ha","1494.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2005","2005","kg/ha","2467.9","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2006","2006","kg/ha","2212.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2007","2007","kg/ha","1584.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2008","2008","kg/ha","1554.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2009","2009","kg/ha","2118.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2010","2010","kg/ha","2336","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2011","2011","kg/ha","2293.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2012","2012","kg/ha","2340.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2013","2013","kg/ha","2290.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2014","2014","kg/ha","1980.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2015","2015","kg/ha","1875.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2016","2016","kg/ha","1716.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2017","2017","kg/ha","1763.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2018","2018","kg/ha","1617.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2019","2019","kg/ha","1539.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2020","2020","kg/ha","1594.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2021","2021","kg/ha","1653.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2022","2022","kg/ha","1661.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2023","2023","kg/ha","1621.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01344.02","Cherries","2024","2024","kg/ha","1579.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1961","1961","kg/ha","7709.7","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1962","1962","kg/ha","8117.4","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1963","1963","kg/ha","8354","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1964","1964","kg/ha","8276.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1965","1965","kg/ha","9496.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1966","1966","kg/ha","9032.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1967","1967","kg/ha","8921.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1968","1968","kg/ha","9795.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1969","1969","kg/ha","9303.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1970","1970","kg/ha","6816.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1971","1971","kg/ha","8352.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1972","1972","kg/ha","8218.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1973","1973","kg/ha","8056.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1974","1974","kg/ha","7039","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1975","1975","kg/ha","8325.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1976","1976","kg/ha","8094.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1977","1977","kg/ha","7364.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1978","1978","kg/ha","7562.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1979","1979","kg/ha","8597.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1980","1980","kg/ha","9579","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1981","1981","kg/ha","10313.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1982","1982","kg/ha","11760.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1983","1983","kg/ha","12447.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1984","1984","kg/ha","12253.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1985","1985","kg/ha","12091.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1986","1986","kg/ha","12417.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1987","1987","kg/ha","12640","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1988","1988","kg/ha","13024.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1989","1989","kg/ha","13306.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1990","1990","kg/ha","13203.4","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1991","1991","kg/ha","13209","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1992","1992","kg/ha","13997.8","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1993","1993","kg/ha","12257.3","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1994","1994","kg/ha","12530.5","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1995","1995","kg/ha","13189.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1996","1996","kg/ha","13363.7","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1997","1997","kg/ha","13264.8","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1998","1998","kg/ha","11983.4","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","1999","1999","kg/ha","14932.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2000","2000","kg/ha","13417.7","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2001","2001","kg/ha","11888.7","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2002","2002","kg/ha","13038.4","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2003","2003","kg/ha","15095.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2004","2004","kg/ha","15788","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2005","2005","kg/ha","14946.5","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2006","2006","kg/ha","15590.9","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2007","2007","kg/ha","15760.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2008","2008","kg/ha","15544","E","Estimated value",""
